complex_id;stage;camera_place;lat;lon;place_type;road_type;is_settlement;lanes;intensity;intensity_min;intensity_max;intensity_avg
1001;1;г. Новочеркасск, пр. Баклановский, д. 11;47,421962;40,090409;0;3;1;2;0;0;0;0
1002;1;г. Волгодонск, ул. Весенняя/пр. Строителей;47,510724;42,187828;0;3;1;3;19000;19000;19000;19000
1003;1;г. Волгодонск, пр. Курчатова, д. 38;47,528348;42,201426;1;3;1;6;10000;10000;10000;10000
1004;1;г. Шахты, ул. Садовая, д. 17;47,703047;40,204712;1;3;1;4;0;0;0;0
1005;1;г. Волгодонск, ул. Портовая, д. 1;47,528854;42,154891;0;3;1;2;0;0;0;0
1006;1;г. Ростов-на-Дону, ул. Текучева/пер. Журавлева;47,238902;39,728779;0;3;1;2;0;0;0;0
1007;1;г. Ростов-на-Дону, Большая Садовая ул., д. 73;47,22276;39,720088;1;3;1;4;0;0;0;0
1008;1;г. Ростов-на-Дону, Комитетский пер., д. 1;47,246559;39,753068;1;3;1;2;13200;13200;13200;13200
1009;1;"ст. Романовская, подъезд от автомобильной дороги ""г. Ростов-на-Дону (от магистрали ""Дон"") - г. Семикаракорск - г. Волгодонск"" к ст. Романовская, км 1+440 (въезд в ст. Романовская по ул. Тюхова)";47,532139;42,046741;1;2;0;2;0;0;0;0
1010;1;г. Ростов-на-Дону, ул. Ларина/ул. Немировича-Данченко;47,253683;39,703964;0;3;1;2;13200-17600;13200;17600;15400
1011;1;г. Ростов-на-Дону, пр-кт Михаила Нагибина, д.12/1;47,247563;39,712987;1;3;1;6;45000;45000;45000;45000
1012;1;г. Ростов-на-Дону, пр-кт Космонавтов, д.20;47,292261;39,714249;1;3;1;8;0;0;0;0
1013;1;г. Ростов-на-Дону, пр-кт Буденновский, д. 77;47,22952;39,703284;1;3;1;6;0;0;0;0
1014;1;г. Ростов-на-Дону, пр-кт Стачки, д.217;47,212328;39,630313;1;3;1;2;0;0;0;0
1015;1;х. Вознесенский, ул. Школьная, 18;48,374479;41,932507;1;3;1;2;0;0;0;0
1016;1;город Таганрог, ул. Москатова, д. 19А;47,261155;38,914973;1;3;1;2;0;0;0;0
1017;1;г. Ростов-на-Дону, Портовая ул./Судостроительная ул.;47,192745;39,644035;0;3;1;2;5600;5600;5600;5600
1018;1;г. Ростов-на-Дону, ул. Белорусская/пер. Клязьминский;47,281923;39,738171;0;3;1;2;13200;13200;13200;13200
1019;1;г. Ростов-на-Дону, ул. Текучева/Доломановский пер.;47,23202;39,692532;0;3;1;2;5600;5600;5600;5600
1020;1;г. Ростов-на-Дону, ул. Щербакова/ул. Панфиловцев;47,277121;39,783;0;3;1;2;22400;22400;22400;22400
1021;1;а/д г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, 4км+045м;47,130701;39,930368;0;2;0;2;1002;1002;1002;1002
1022;1;г. Ростов-на-Дону, пр. Михаила Нагибина, д. 33А/47;47,25713;39,716352;0;3;1;6;45000;45000;45000;45000
1023;1;г. Ростов-на-Дону, пр. Стачки, д. 229;47,212062;39,621337;1;3;1;2;0;0;0;0
1024;1;г.Шахты, Советская ул./Крестьянский пер.;47,700981;40,231782;0;3;1;2;0;0;0;0
1025;1;16км+100м а/д пос. Матвеево-Курган - с. Авило-Успенка, Матвеево-Курганский район;47,668476;38,735581;1;2;0;2;11090;11090;11090;11090
1026;1;198км+400м а/д г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск;47,486033;42,045678;1;2;0;4;8963;8963;8963;8963
1027;1;8 км а/д Ростов-на-Дону - сл. Родионово-Несветайская - г. Новошахтинск, Мясниковский район;47,360469;39,644918;1;2;0;2;13033;13033;13033;13033
1028;1;"923км+700м а/д М-4 ""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар - Новороссийск";48,369099;40,338242;1;1;0;4;1468-80232;1468;80232;40850
1029;1;г. Новочеркасск, ул. Ростовский Выезд, д. 13а;47,400173;40,071793;1;3;1;2;0;0;0;0
1030;1;г. Ростов-на-Дону, пр. Сиверса, д. 14А;47,223485;39,688829;1;3;1;4;0;0;0;0
1031;1;г. Ростов-на-Дону, ул. Петренко, д. 10;47,319706;39,679002;1;3;1;2;0;0;0;0
1032;1;60км+600м а/д с. Самбек - пос. Матвеево-Курган - с. Куйбышево - г. Снежное, Куйбышевский район;47,77076;38,97354;1;2;0;2;2071;2071;2071;2071
1033;1;г. Волгодонск, пр. Курчатова, д. 9;47,517284;42,207658;1;3;1;6;0;0;0;0
1034;1;г. Волгодонск, пер. Первомайский / ул. Пионерская;47,517799;42,139197;0;3;1;2;3500-5000;3500;5000;4250
1035;1;г. Волгодонск, пр. Мира/ул. Гагарина;47,523865;42,227077;0;3;1;2;4500-7500;4500;7500;6000
1036;1;г. Волгодонск, Морская улица, д. 130Б;47,506338;42,175511;1;3;1;4;0;0;0;0
1037;1;г. Волгодонск, ул. 50 лет СССР, д. 4А;47,513005;42,154211;1;3;1;4;0;0;0;0
1038;1;г. Волгодонск, ул. Ленинградская / ул. Энтузиастов;47,528725;42,19297;0;3;1;2;0;0;0;0
1039;1;г. Таганрог, ул. 4-я Линия / пер. 7-й Новый ;47,273228;38,908132;0;3;1;2;0;0;0;0
1040;1;г. Таганрог, ул. Лизы Чайкиной, д. 328;47,256432;38,894947;1;3;1;2;0;0;0;0
1041;1;город Таганрог, ул. Чехова/ 7-й пер.;47,216443;38,903958;1;3;1;2;0;0;0;0
1042;1;город Таганрог, Транспортная ул./ 4-я Западная ул./ 2-я Советская;47,229031;38,884548;0;3;1;3;0;0;0;0
1043;1;город Таганрог, Транспортная ул./ Театральная ул.;47,232771;38,884765;0;3;1;2;0;0;0;0
1044;1;город Таганрог, Транспортная ул./ ул. Чехова;47,222608;38,884183;0;3;1;2;0;0;0;0
1045;1;город Таганрог, Гоголевский пер./ Социалистическая ул./ Петровская ул.;47,220342;38,921468;0;3;1;2;0;0;0;0
1046;1;г. Ростов-на-Дону, пр. Королева, д. 3;47,292753;39,696113;1;3;1;6;0;0;0;0
1047;1;город Новочеркасск, Харьковское ш., д. 30В;47,48036;40,102962;1;3;1;2;0;0;0;0
1048;1;г.Новочеркасск, Харьковское ш., д.5;47,463452;40,100014;1;3;1;2;0;0;0;0
1049;1;г. Волгодонск, ул. Маршала Кошевого, д. 28А;47,524083;42,21563;1;3;1;2;0;0;0;0
1050;1;г. Волгодонск, ул. Железнодорожная/пер. Совхозный;47,495683;42,190521;0;3;1;2;2500;2500;2500;2500
1051;1;г. Волгодонск, ул. Степная, д. 197;47,504341;42,176516;0;3;1;4;10000;10000;10000;10000
1052;1;г. Волгодонск, ул. 30 лет Победы, д. 16;47,508839;42,164159;1;3;1;2;2500;2500;2500;2500
1053;1;с. Самбек – пос. Матвеев Курган – с. Куйбышево – г. Снежное (до границы с Донецкой Народной Республикой), км 30+200;47,563343;38,888092;0;2;0;4;2071;2071;2071;2071
1054;1;подъездная автодорога к «Ростовской АЭС», км 1+270;47,532838;42,261414;1;2;0;4;3150;3150;3150;3150
1055;1;г. Ростов-на-Дону, пр. Шолохова, д. 45;47,243439;39,766717;1;3;1;4;0;0;0;0
1056;1;г. Ростов-на-Дону, ул. Зорге, д. 45;47,220139;39,632085;0;3;1;4;0;0;0;0
1057;1;г. Ростов-на-Дону, Фурмановская ул./ул. Плиева;47,270991;39,719801;0;3;1;4;0;0;0;0
1058;1;г. Ростов-на-Дону, ул. Еременко, д. 85;47,232353;39,617019;1;3;1;2;17600;17600;17600;17600
1059;1;г. Ростов-на-Дону, пр. Стачки/ул. Зорге;47,212465;39,634858;0;3;1;4;0;0;0;0
1060;1;г.Шахты, просп. Ленинского Комсомола, 52В;47,726423;40,285624;1;3;1;2;0;0;0;0
1061;1;г.Шахты, ул. Маяковского, 175;47,710374;40,171249;1;3;1;2;0;0;0;0
1062;1;г.Шахты, Советская ул./просп. Чернокозова;47,715259;40,202228;0;3;1;4;0;0;0;0
1063;1;г.Шахты, Садовая ул./просп.Карла Маркса;47,704882;40,200685;0;3;1;4;0;0;0;0
1064;1;г.Шахты, Дачная ул./проезд к Ремонтненской ул.;47,712045;40,138443;0;3;1;4;0;0;0;0
1065;1;г. Ростов-на-Дону, Берберовская ул., д. 9с2;47,24501;39,805935;1;3;1;2;0;0;0;0
1066;1;г. Ростов-на-Дону, Пойменная улица, 1Г;47,206304;39,725983;1;3;1;6;16800;16800;16800;16800
1067;1;г. Ростов-на-Дону, ул. Малиновского/2-я Краснодарская ул.;47,203317;39,613548;0;3;1;4;5600-33600;5600;33600;19600
1068;1;г. Батайск, улица Максима Горького, д. 287Б;47,138526;39,711971;1;3;1;2;2500;2500;2500;2500
1069;1;г. Батайск, Рыбная ул./ул. Станиславского;47,137743;39,726512;0;3;1;2;2500;2500;2500;2500
1070;1;г. Ростов-на-Дону, ул. Немировича-Данченко/Подъездная ул.;47,257747;39,694623;0;3;1;3;13200;13200;13200;13200
1071;1;г. Ростов-на-Дону, Вятская ул., д. 108;47,281473;39,762426;1;3;1;4;0;0;0;0
1072;1;г. Ростов-на-Дону, Большая Садовая ул./пр. Чехова;47,223559;39,724031;0;3;1;5;0;0;0;0
1073;1;г. Ростов-на-Дону, Коммунистический пр., д. 32;47,207964;39,629881;1;3;1;4;0;0;0;0
1074;1;г. Ростов-на-Дону, Красноармейска ул., д. 194;47,22977;39,721129;1;3;1;6;0;0;0;0
1075;1;г. Ростов-на-Дону, ул. Ларина/ул. Погодина;47,255192;39,70857;0;3;1;4;17600;17600;17600;17600
1076;1;г. Ростов-на-Дону, ул. Текучева/пер. Семашко;47,234987;39,707077;0;3;1;5;17200;17200;17200;17200
1077;1;г. Ростов-на-Дону, ул. Лелюшенко, д. 9/12;47,300777;39,746434;1;3;1;4;0;0;0;0
1078;1;х. Задонский, улица Горького, 90;46,930284;39,662241;1;3;1;2;0;0;0;0
1079;1;г. Ростов-на-Дону, ул. Ерёменко/пр. Маршала Жукова;47,232359;39,600579;0;3;1;2;17600-22400;17600;22400;20000
1080;1;город Таганрог, ул. Ломоносова/ ул. Сергея Шило;47,225493;38,876127;0;3;1;2;0;0;0;0
1081;1;г. Ростов-на-Дону, ул. Менжинского, д. 4;47,261203;39,768809;1;3;1;4;17600;17600;17600;17600
1082;1;г. Ростов-на-Дону, пр. Стачки, д. 25;47,210995;39,673571;0;3;1;6;2800-5600;2800;5600;4200
1083;1;г. Ростов-на-Дону, пр. Ленина, д. 58;47,249414;39,719769;1;3;1;6;26000;26000;26000;26000
1084;1;г. Ростов-на-Дону, ул. Тружеников, д. 18А;47,210682;39,645687;1;3;1;2;0;0;0;0
1085;1;город Новочеркасск, Спуск Герцена (от Железнодорожной ул. до р. Тузлов);47,430762;40,09879;1;3;1;2;0;0;0;0
1086;1;город Новочеркасск, ул. Гагарина/ ул. Луначарского;47,44285;40,103795;1;3;1;4;0;0;0;0
1087;1;г. Ростов-на-Дону, Будённовский пр./ул. Текучева;47,233845;39,701484;0;3;1;6;0;0;0;0
1088;1;г. Ростов-на-Дону, пр-кт Ленина, д. 238/145;47,249528;39,755747;1;3;1;4;26000;26000;26000;26000
1089;1;г. Ростов-на-Дону, пер. Пржевальского/Заводская ул.;47,196964;39,625519;0;3;1;2;0;0;0;0
1090;1;г. Новочеркасск, Привокзальная ул., д. 38;47,483586;40,070612;0;3;1;2;0;0;0;0
1091;1;г. Ростов-на-Дону, Соборный пер./Московская ул.;47,217999;39,711563;0;3;1;2;13200;13200;13200;13200
1092;1;г. Ростов-на-Дону, ул. Петренко/пер. Белоусова;47,319664;39,683799;0;3;1;2;16800;16800;16800;16800
1093;1;"5км+600 ""Магистраль ""Дон"" - х. Старая Станица - х. Красновка - пос. Глубокий";48,322175;40,329164;0;3;0;2;800;800;800;800
2001;1;г. Ростов-на-Дону (от магистрали «Дон») – г. Ставрополь (до границы Ставропольского края), км 79+600;46,658428;40,557557;0;2;0;2;4500-9908;4500;9908;7204
2002;1;подъездная автодорога к «Ростовской АЭС» , км 3+050;47,542953;42,279985;0;2;0;2;3150;3150;3150;3150
2003;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 208+100;47,542768;42,099532;1;2;0;2;8963;8963;8963;8963
2004;1;Р-260 - Волгоград - Каменск-Шахтинский - Луганск, км 292+200;48,2423;40,915364;1;1;0;2;0;0;0;0
2005;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 85+800;47,194172;38,644223;1;1;0;2;0;0;0;0
2006;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1012+400;47,64088;40,005064;1;1;0;4;0;0;0;0
2007;1;г. Ростов-на-Дону – сл. Родионово-Несветайская – г. Новошахтинск, км 4+700;47,333889;39,644221;1;2;0;2;0;0;0;0
2008;1;"""г. Ростов-на-Дону (от магистрали ""Дон"") - г. Семикаракорск - г. Волгодонск"" - г. Константиновск - пос. Тацинский, км 0+400";47,522035;41,106369;0;2;0;2;2582-11589;2582;11589;7086
2009;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1094+900;47,003275;39,730663;0;1;0;4;1468-80232;1468;80232;40850
2010;1;г. Азов – г. Ейск (до границы Краснодарского края), км 15+500;47,025739;39,30293;1;2;0;2;0;0;0;0
2011;1;г. Ростов-на-Дону (от магистрали «Дон») – г. Ставрополь (до границы Ставропольского края), км 6+600;47,049315;39,84012;1;2;0;2;4500-9908;4500;9908;7204
2012;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 66+100;47,275759;38,857088;0;1;0;2;3350-25000;3350;25000;14175
2013;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 64+100;47,285994;38,877959;0;1;0;2;3350-25994;3350;25994;14672
2014;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 73+130;47,23672;38,806338;0;1;0;2;3350-25994;3350;25994;14672
2015;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1026+700;47,510045;39,970697;1;1;0;6;0;0;0;0
2016;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1118+600;46,795901;39,667668;1;1;0;4;0;0;0;0
2017;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 881+500. Поселок Тарасовский, Улица Островского ;48,731819;40,370806;1;3;1;2;1468-80232;1468;80232;40850
2018;1;автомобильная дорога «Магистраль «Дон» – сл. Криворожье , км 23+000;48,828651;40,743125;0;2;0;2;3140;3140;3140;3140
2019;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 944+650;48,188007;40,26624;1;1;0;4;1468-80232;1468;80232;40850
2020;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 998+500;47,727028;40,116207;0;1;0;4;1468-80232;1468;80232;40850
2021;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 20+700;47,28328;39,426916;1;1;0;4;3350-25994;3350;25994;14672
2022;1;«Магистраль «Дон» – пос. Щепкин – г. Ростов-на-Дону, км 1+120;47,37884;39,880119;0;2;0;2;4500-9908;4500;9908;7204
2023;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1084+300;47,078274;39,766801;1;1;0;4;1468-80232;1468;80232;40850
2024;1;г. Ростов-на-Дону (от магистрали «Дон») – г. Азов (старое и новое направление), км 2+250;47,108867;39,628407;1;1;0;4;9756;9756;9756;9756
2025;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1038+500;47,404942;39,968149;1;1;0;4;0;0;0;0
2026;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 33+350;47,296319;39,253579;1;1;0;4;3350-25994;3350;25994;14672
2027;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 864+800;48,871685;40,438562;0;1;0;4;1468-80232;1468;80232;40850
2028;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 893+100;48,637811;40,356803;0;1;0;4;1468-80232;1468;80232;40850
2029;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 898+900;48,585434;40,352474;0;1;0;4;1468-80232;1468;80232;40850
2030;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 45+350;47,313056;39,106732;0;1;0;2;3350-25994;3350;25994;14672
2031;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 934+800;48,274112;40,294337;1;1;0;4;0;0;0;0
2032;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1003+400;47,689687;40,080535;1;1;0;4;0;0;0;0
2033;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 110+150;47,162739;38,351278;1;1;0;2;3350-25994;3350;25994;14672
2034;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 964+800;48,010575;40,238911;1;1;0;4;1468-80232;1468;80232;40850
2035;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 28+900;47,288293;39,317736;1;1;0;4;6000-25000;6000;25000;15500
2036;1;«Магистраль «Дон» – пос. Щепкин – г. Ростов-на-Дону, км 2+700;47,378592;39,860467;1;2;0;2;4500-9908;4500;9908;7204
2037;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 941+150;48,218403;40,270545;1;2;0;4;7622;7622;7622;7622
2038;1;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1072+000;47,14747;39,874454;1;1;0;4;1468-80232;1468;80232;40850
2039;1;Р-280 – «Новороссия» Ростов-на-Дону - Мариуполь – Мелитополь - Симферополь, км 101+350;47,18697;38,458732;1;1;0;2;0;0;0;0
2040;1;А-135 Подъездная дорога от автомобильной дороги М-4 Дон к г. Ростову-на-Дону, южный подъезд, км 6+250;47,172091;39,744184;1;1;0;4;21692-52561;21692;52561;37127
2041;1;А-270 – автомобильная дорога М-4 «Дон» - Новошахтинск - граница с Луганской Народной Республикой, км 885+500;47,823347;39,877544;0;1;0;2;1207-7068;1207;7068;4138
2042;1;А-270 – автомобильная дорога М-4 «Дон» - Новошахтинск - граница с Луганской Народной Республикой, км 891+200;47,782047;39,917144;1;1;0;4;1207-7068;1207;7068;4138
2043;1;А-270 – автомобильная дорога М-4 «Дон» - Новошахтинск - граница с Луганской Народной Республикой, км 886+550;47,818069;39,889558;1;1;0;4;1207-7068;1207;7068;4138
2044;1;ст. Обливская – ст. Советская – ст. Боковская – ст. Каргинская, км 39+500;49,000769;42,104984;1;2;0;2;1598-3308;1598;3308;2453
2045;1;А-270 – автомобильная дорога М-4 «Дон» - Новошахтинск - граница с Луганской Народной Республикой, км 887+000;47,815906;39,894623;1;1;0;4;1207-7068;1207;7068;4138
2046;1;Обход г. Волгодонска, км 7+550;47,488205;42,160196;0;2;0;2;2000;2000;2000;2000
2047;1;с. Самбек – пос. Матвеев Курган – с. Куйбышево – г. Снежное (до границы с Донецкой Народной Республикой), км 10+450;47,393675;38,950893;0;2;0;2;2071;2071;2071;2071
2048;1;г. Ростов-на-Дону – сл. Родионово-Несветайская – г. Новошахтинск, км 0+300;47,296598;39,658263;1;2;0;2;0;0;0;0
2049;1;г. Ростов-на-Дону – сл. Родионово-Несветайская – г. Новошахтинск, км 1+550;47,306407;39,651838;1;2;0;2;0;0;0;0
2050;1;А-135 Подъездная дорога от автомобильной дороги М-4 Дон к г. Ростову-на-Дону, западный подъезд, км 9+000;47,157504;39,732566;1;1;0;4;21692-52561;21692;52561;37127
2051;1;Обход г. Волгодонска, км 1+300;47,501842;42,081551;1;2;0;2;0;0;0;0
2052;1;Магистраль «Дон» – пос. Каменоломни, км 9+400;47,644477;40,181732;1;2;0;2;326;326;326;326
2053;1;ст. Егорлыкская – г. Сальск, км 56+300;46,518567;41,333192;1;2;0;2;1224-6675;1224;6675;3950
2054;1;ст. Егорлыкская – г. Сальск, км 7+000;46,548867;40,736567;0;2;0;2;1224-6675;1224;6675;3950
2055;1;ст. Егорлыкская – г. Сальск, км 34+000;46,51254;41,064232;0;2;0;2;1224-6675;1224;6675;3950
2056;1;ст. Егорлыкская – г. Сальск, км 67+950;46,477907;41,47017;1;2;0;2;1224-6675;1224;6675;3950
2057;1;ст. Егорлыкская – г. Сальск, км 3+000;46,555723;40,684696;0;2;0;2;1224-6675;1224;6675;3950
2058;1;г. Морозовск – г. Цимлянск – г. Волгодонск, км 82+500;47,643276;42,064902;1;2;0;4;7622;7622;7622;7622
2059;1;«Волгоград – Каменск-Шахтинский» – пос. Горняцкий – х. Ильинка, км 6+800;48,295934;40,965237;1;2;0;2;3284;3284;3284;3284
2060;1;г. Зверево – г. Гуково, км 10+400;48,0522;39,965718;1;2;0;2;3693;3693;3693;3693
2061;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 180+500;47,429858;41,831876;1;2;0;4;8963;8963;8963;8963
2062;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 177+200;47,42329;41,789113;1;2;0;4;8963;8963;8963;8963
2063;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 162+400;47,419578;41,593966;1;2;0;2;8963;8963;8963;8963
2064;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 155+850;47,408764;41,511011;1;2;0;4;8963;8963;8963;8963
2065;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 149+600;47,432853;41,431316;1;2;0;4;8963;8963;8963;8963
2066;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 128+100;47,444781;41,205177;1;2;0;2;8963;8963;8963;8963
2067;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 166+650;47,418248;41,650121;1;2;0;2;8963;8963;8963;8963
2068;1;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 132+700;47,405159;41,225644;1;2;0;3;8963;8963;8963;8963
2069;1;г. Азов – с. Александровка – ст. Староминская (до границы Краснодарского края), км 43+150;46,826413;39,160421;1;2;0;2;8872;8872;8872;8872
2070;1;г. Азов – с. Александровка – ст. Староминская (до границы Краснодарского края), км 40+850;46,853042;39,218695;1;2;0;3;8872;8872;8872;8872
2071;1;г. Новочеркасск – пос. Багаевский, км 25+100;47,405852;40,320365;1;2;0;2;8240;8240;8240;8240
2072;1;г. Новочеркасск – пос. Багаевский, км 15+400;47,401923;40,191599;1;2;0;2;8240;8240;8240;8240
2073;1;г. Морозовск – г. Цимлянск – г. Волгодонск, км 95+100;47,546224;42,126997;1;3;1;2;7622;7622;7622;7622
2074;1;г. Морозовск – г. Цимлянск – г. Волгодонск, км 92+250;47,569262;42,11352;1;2;0;3;7622;7622;7622;7622
2075;1;соединительная между а/д «г. Шахты (от магистрали «Дон») – г. Красный Сулин» и а/д «г. Новошахтинск – г. Гуково», км 3+630;47,825427;39,959772;1;2;0;3;7385;7385;7385;7385
2076;1;г. Ростов-на-Дону – сл. Родионово-Несветайская – г. Новошахтинск» – х. Ленинаван – а/д Р-280 «Новороссия» , км 6+280;47,264199;39,614422;1;2;0;2;7283;7283;7283;7283
