,Участок,Пара,День недели,Час,Среднее время проезда (в секундах),Средняя скорость на въезде,Средняя скорость на участке,Средняя скорость на выезде,Геометрия
769,AZ350160 - AZ350195,3,Среда,1,1161.2,54.69599914550781,70.62200088500977,86.5520004272461,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
770,AZ350160 - AZ350195,3,Среда,2,956.8,56.469999122619626,73.24199981689453,90.00999908447265,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
771,AZ350160 - AZ350195,3,Среда,3,769.5,63.14500045776367,75.96500015258789,88.78999710083008,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
772,AZ350160 - AZ350195,3,Среда,4,900.2222222222223,58.51722229851617,72.47888840569391,86.44222195943196,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
773,AZ350160 - AZ350195,3,Среда,5,999.0689655172413,58.268276346140894,68.13586215315193,78.00379312449488,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
774,AZ350160 - AZ350195,3,Среда,6,769.3461538461538,60.308461922865646,72.15346116286058,83.99538377615121,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
775,AZ350160 - AZ350195,3,Среда,7,948.4358974358975,53.20461522615873,69.09153874715169,84.97923024495442,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
776,AZ350160 - AZ350195,3,Среда,8,1034.5652173913045,59.73195639900539,70.27630407913871,80.81978275464928,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
777,AZ350160 - AZ350195,3,Среда,9,892.015873015873,64.43873011876666,74.53492088923379,84.63000015985398,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
778,AZ350160 - AZ350195,3,Среда,10,835.6136363636364,65.404545545578,75.3810225833546,85.35795424201272,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
779,AZ350160 - AZ350195,3,Среда,11,692.4090909090909,65.21000015374386,75.77484882239139,86.33924264618845,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
780,AZ350160 - AZ350195,3,Среда,12,740.6486486486486,67.38067593445649,75.9086487228806,84.43675680418272,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
781,AZ350160 - AZ350195,3,Среда,13,853.078125,64.21140629053116,75.84546899795532,87.47828137874603,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
782,AZ350160 - AZ350195,3,Среда,14,792.2820512820512,63.80474381569104,74.36679507524539,84.92923110570663,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
783,AZ350160 - AZ350195,3,Среда,15,704.5098039215686,68.48666654848584,77.0511765573539,85.61705877266678,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
784,AZ350160 - AZ350195,3,Среда,16,896.2,63.435999806722,75.37666664123535,87.31633377075195,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
785,AZ350160 - AZ350195,3,Среда,17,829.5348837209302,58.74744211241256,73.39837185172148,88.04813988264218,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
786,AZ350160 - AZ350195,3,Среда,18,947.860465116279,60.46976772574492,73.42627911235012,86.38000000354856,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
787,AZ350160 - AZ350195,3,Среда,19,673.2758620689655,68.56103403814907,80.62310330621128,92.68517224542026,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
788,AZ350160 - AZ350195,3,Среда,20,749.0555555555555,63.55888875325521,75.53166643778484,87.50277752346463,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
789,AZ350160 - AZ350195,3,Среда,21,952.4,54.739200286865234,70.02039916992187,85.29839996337891,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
790,AZ350160 - AZ350195,3,Среда,22,650.1,64.11300048828124,75.92299957275391,87.73499908447266,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
791,AZ350160 - AZ350195,3,Среда,23,861.4,57.684000396728514,72.87399978637696,88.06799926757813,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
